,ymd,법정동,아파트,전용면적,거래금액
3596,201610,견지동,대성스카이렉스,137.55,"85,000"
3597,201610,인의동,효성쥬얼리시티,84.7,"48,750"
3598,201610,인의동,효성쥬얼리시티,92.81,"59,000"
3599,201610,인의동,효성쥬얼리시티,84.7,"53,000"
3600,201610,인의동,효성쥬얼리시티,92.81,"54,000"
3601,201610,충신동,CS타워,22.17,"18,500"
3602,201610,명륜1가,건양하늘터,84.78,"46,950"
3603,201610,명륜1가,송림아마레스아파트,84.62,"50,800"
3604,201610,명륜2가,아남1,84.9,"60,000"
3605,201610,명륜2가,아남1,84.9,"66,500"
3606,201610,명륜2가,아남1,84.9,"65,500"
3607,201610,명륜2가,아남1,84.9,"66,500"
3608,201610,창신동,창신쌍용2,64.66,"31,000"
3609,201610,창신동,창신쌍용2,79.87,"36,000"
3610,201610,창신동,두산,59.95,"43,800"
3611,201610,창신동,창신쌍용2,54.7,"29,500"
3612,201610,창신동,창신쌍용1,106.62,"44,900"
3613,201610,창신동,두산,59.95,"42,000"
3614,201610,창신동,두산,84.9,"54,500"
3615,201610,창신동,창신쌍용2,79.87,"37,000"
3616,201610,창신동,창신쌍용1,79.87,"38,000"
3617,201610,창신동,두산,84.9,"52,000"
3618,201610,창신동,창신쌍용2,106.62,"45,900"
3619,201610,창신동,동대문,28.8,"25,500"
3620,201610,창신동,창신쌍용2,64.66,"31,500"
3621,201610,창신동,창신쌍용2,79.87,"36,500"
3622,201610,창신동,MID그린(1동),59.55,"24,800"
3623,201610,창신동,창신쌍용2,115.53,"46,000"
3624,201610,창신동,동대문,28.8,"24,000"
3625,201610,창신동,창신쌍용2,64.66,"32,300"
3626,201610,창신동,창신쌍용1,79.87,"41,500"
3627,201610,창신동,두산,59.95,"42,700"
3628,201610,창신동,창신쌍용1,79.87,"39,900"
3629,201610,창신동,창신쌍용1,79.87,"38,500"
3630,201610,창신동,창신쌍용2,54.7,"30,900"
3631,201610,창신동,창신쌍용2,54.7,"31,000"
3632,201610,숭인동,종로중흥S클래스,17.811,"13,600"
3633,201610,숭인동,종로유케이201,12.01,"11,400"
3634,201610,숭인동,종로유케이201,12.01,"11,400"
3635,201610,숭인동,삼전솔하임4차,15.09,"13,000"
3636,201610,숭인동,종로센트레빌,84.92,"51,500"
3637,201610,숭인동,삼전솔하임4차,15.09,"13,500"
3638,201610,숭인동,롯데캐슬천지인,84.95,"55,500"
3639,201610,숭인동,탑스빌,82.94,"38,500"
3640,201610,숭인동,종로센트레빌,84.92,"53,000"
3641,201610,숭인동,숭인동103동(569-4),59.74,"25,000"
3642,201610,숭인동,종로청계힐스테이트,84.9478,"56,750"
3643,201610,숭인동,하림빌라트,47.63,"24,500"
3644,201610,숭인동,종로센트레빌,84.92,"55,000"
3645,201610,숭인동,종로청계힐스테이트,84.9478,"52,500"
3646,201610,평창동,엘리시아,206.22,"152,416"
3647,201610,평창동,엘리시아,200.19,"159,589"
3648,201610,평창동,엘리시아,213.07,"175,942"
3649,201610,평창동,갑을아파트,30.46,"15,300"
3650,201610,무악동,인왕산아이파크,84.858,"69,500"
3651,201610,무악동,현대,84.92,"56,790"
3652,201610,무악동,인왕산아이파크,84.858,"64,900"
3653,201610,무악동,인왕산2차아이파크,84.2395,"67,000"
3654,201610,무악동,인왕산아이파크,84.858,"68,800"
3655,201610,무악동,현대,114.9,"64,950"
3656,201610,무악동,현대,114.9,"69,990"
3657,201610,무악동,인왕산아이파크,84.858,"60,000"
3658,201610,무악동,인왕산2차아이파크,84.748,"64,000"
3659,201610,무악동,인왕산아이파크,59.993,"55,000"
3660,201610,무악동,인왕산아이파크,84.858,"70,000"
3661,201610,무악동,인왕산아이파크,84.858,"63,000"
3662,201610,무악동,인왕산아이파크,84.858,"69,000"
3663,201610,무악동,현대,114.9,"58,000"
3664,201611,사직동,광화문스페이스본(101동~105동),151.81,"115,000"
3665,201611,사직동,광화문스페이스본(101동~105동),95.88,"79,000"
3666,201611,사직동,광화문스페이스본(101동~105동),94.51,"88,000"
3667,201611,사직동,광화문스페이스본(101동~105동),94.51,"92,000"
3668,201611,사직동,광화문스페이스본(101동~105동),136.4,"103,500"
3669,201611,사직동,광화문스페이스본(101동~105동),94.51,"86,000"
3670,201611,사직동,광화문스페이스본(101동~105동),126.34,"107,000"
3671,201611,사직동,광화문스페이스본(101동~105동),146.92,"105,000"
3672,201611,사직동,광화문스페이스본(101동~105동),159.01,"129,500"
3673,201611,내수동,경희궁파크팰리스,147.62,"129,000"
3674,201611,내수동,세종로대우,66.96,"53,800"
3675,201611,내수동,킹스매너,194.43,"135,000"
3676,201611,내수동,경희궁의아침3단지,150.48,"126,000"
3677,201611,익선동,현대뜨레비앙,46.64,"28,000"
3678,201611,인의동,효성쥬얼리시티,84.98,"53,500"
3679,201611,인의동,효성쥬얼리시티,84.7,"54,300"
3680,201611,인의동,효성쥬얼리시티,98.39,"65,000"
3681,201611,이화동,송림아마레스아파트,84.42,"35,600"
3682,201611,동숭동,동성아파트(2동),59.58,"25,000"
3683,201611,명륜1가,건양하늘터,84.89,"55,000"
3684,201611,명륜2가,아남1,84.9,"65,000"
3685,201611,명륜2가,아남1,84.9,"64,300"
3686,201611,명륜2가,아남1,84.9,"65,000"
3687,201611,명륜2가,아남1,84.9,"67,500"
3688,201611,명륜3가,(1-102),70.05,"19,000"
3689,201611,창신동,창신쌍용1,79.87,"37,800"
3690,201611,창신동,창신쌍용2,54.7,"32,000"
3691,201611,창신동,두산,59.95,"42,000"
3692,201611,창신동,창신쌍용2,79.87,"36,700"
3693,201611,창신동,동대문,28.8,"26,500"
3694,201611,창신동,창신쌍용1,79.87,"39,900"
3695,201611,창신동,창신쌍용2,64.66,"32,800"
3696,201611,창신동,동대문,28.8,"27,000"
3697,201611,창신동,창신쌍용2,64.66,"32,500"
3698,201611,창신동,창신쌍용2,54.7,"29,500"
3699,201611,창신동,두산,59.95,"44,000"
3700,201611,숭인동,탑스빌,55.04,"29,500"
3701,201611,숭인동,삼전솔하임2차,16.67,"13,500"
3702,201611,숭인동,종로센트레빌,59.92,"46,300"
3703,201611,숭인동,삼전솔하임2차,16.67,"12,500"
3704,201611,숭인동,종로센트레빌,84.92,"53,600"
3705,201611,숭인동,종로유케이201,12.08,"11,000"
3706,201611,숭인동,삼전솔하임4차,15.09,"13,800"
3707,201611,숭인동,종로청계힐스테이트,84.9478,"56,500"
3708,201611,숭인동,종로유케이201,12.16,"11,500"
3709,201611,숭인동,숭인상가,78.75,"35,000"
3710,201611,숭인동,삼전솔하임4차,15.09,"13,000"
3711,201611,구기동,렉스팰리스,135.33,"56,500"
3712,201611,평창동,삼성,59.97,"30,000"
3713,201611,평창동,롯데낙천대,110.53,"66,500"
3714,201611,평창동,롯데낙천대,110.53,"68,000"
3715,201611,평창동,삼성,59.97,"34,000"
3716,201611,신영동,대아파크빌,84.84,"41,800"
3717,201611,무악동,인왕산아이파크,84.858,"69,500"
3718,201611,무악동,인왕산아이파크,114.931,"85,500"
3719,201611,무악동,현대,60.0,"33,990"
3720,201611,무악동,현대,114.9,"66,950"
3721,201611,무악동,인왕산아이파크,59.993,"54,700"
3722,201611,무악동,인왕산아이파크,114.931,"87,000"
3723,201611,무악동,무악다온채,84.82,"49,500"
3724,201611,무악동,인왕산아이파크,59.993,"57,500"
3725,201611,무악동,인왕산아이파크,114.931,"88,000"
3726,201611,무악동,현대,114.9,"67,950"
3727,201611,무악동,현대,60.0,"40,450"
3728,201611,무악동,현대,114.9,"68,950"
3729,201611,무악동,현대,84.92,"57,970"
3730,201612,청운동,청운현대,129.76,"87,000"
3731,201612,사직동,광화문스페이스본(101동~105동),146.92,"114,500"
3732,201612,사직동,광화문스페이스본(101동~105동),131.44,"100,500"
3733,201612,내수동,경희궁의아침3단지,150.48,"117,500"
3734,201612,내수동,경희궁파크팰리스,117.26,"98,000"
3735,201612,내수동,경희궁파크팰리스,103.77,"96,000"
3736,201612,내수동,경희궁의아침4단지,124.17,"118,500"
3737,201612,내수동,경희궁파크팰리스,103.77,"92,000"
3738,201612,내수동,경희궁의아침4단지,150.77,"125,000"
3739,201612,익선동,현대뜨레비앙,48.54,"28,000"
3740,201612,익선동,현대뜨레비앙,48.54,"27,000"
3741,201612,익선동,운현신화타워,84.91,"39,000"
3742,201612,익선동,현대뜨레비앙,46.64,"25,000"
3743,201612,인의동,효성쥬얼리시티,98.39,"51,000"
3744,201612,인의동,효성쥬얼리시티,106.81,"63,000"
3745,201612,인의동,효성쥬얼리시티,84.7,"55,000"
3746,201612,연건동,이화에수풀,16.98,"17,700"
3747,201612,연건동,이화에수풀,16.98,"17,500"
3748,201612,연건동,이화에수풀,16.98,"18,000"
3749,201612,명륜2가,아남2,114.36,"82,000"
3750,201612,명륜2가,아남1,84.9,"62,800"
3751,201612,창신동,성용,59.28,"24,000"
3752,201612,창신동,창신쌍용2,64.66,"31,000"
3753,201612,창신동,창신쌍용2,79.87,"37,500"
3754,201612,창신동,창신쌍용2,54.7,"31,600"
3755,201612,창신동,창신쌍용2,106.62,"45,100"
3756,201612,창신동,두산,59.95,"42,200"
3757,201612,창신동,창신쌍용1,54.7,"33,500"
3758,201612,창신동,두산,59.95,"37,000"
3759,201612,숭인동,종로유케이201,12.01,"11,300"
3760,201612,숭인동,버넷하임1,17.96,"14,200"
3761,201612,숭인동,종로센트레빌,59.92,"45,900"
3762,201612,숭인동,삼전솔하임2차,16.67,"13,900"
3763,201612,숭인동,종로아인스빌,12.15,"12,400"
3764,201612,숭인동,숭인한양LEEPS,12.78,"12,000"
3765,201612,숭인동,종로청계힐스테이트,84.9478,"56,000"
3766,201612,숭인동,종로센트레빌,59.92,"45,800"
3767,201612,평창동,갑을아파트,30.55,"17,000"
3768,201612,평창동,일성빌라트,59.82,"31,500"
3769,201612,평창동,르트랑시망,140.97,"72,000"
3770,201612,평창동,롯데캐슬로잔,191.725,"136,000"
3771,201612,무악동,현대,84.92,"55,990"
3772,201612,무악동,현대,60.0,"48,000"
3773,201612,무악동,인왕산아이파크,84.858,"68,000"
3774,201612,무악동,인왕산아이파크,84.858,"74,000"
3775,201612,무악동,현대,114.9,"68,990"
3776,201612,무악동,현대,114.9,"63,990"
3777,201612,무악동,현대,84.92,"59,990"
3778,201612,무악동,현대,84.92,"59,490"
3779,201612,무악동,인왕산아이파크,114.931,"85,900"
3780,201612,무악동,현대,84.92,"59,650"
3781,201701,사직동,광화문스페이스본(101동~105동),70.8,"67,000"
3782,201701,사직동,광화문스페이스본(101동~105동),94.51,"89,300"
3783,201701,사직동,광화문스페이스본(101동~105동),160.85,"110,000"
3784,201701,사직동,광화문스페이스본(101동~105동),94.51,"86,000"
3785,201701,사직동,광화문스페이스본(101동~105동),136.4,"117,000"
3786,201701,당주동,세종,104.5,"61,500"
3787,201701,내수동,경희궁파크팰리스,117.26,"95,000"
3788,201701,익선동,현대뜨레비앙,43.98,"24,000"
3789,201701,연건동,이화에수풀,19.86,"22,000"
3790,201701,연건동,이화에수풀,16.98,"17,900"
3791,201701,연건동,이화에수풀,16.98,"18,100"
3792,201701,명륜1가,리치캐슬아파트,73.5,"40,300"
3793,201701,명륜2가,아남3,94.86,"55,000"
3794,201701,명륜2가,아남1,84.9,"55,400"
3795,201701,명륜2가,아남1,84.9,"64,500"
3796,201701,명륜2가,아남1,84.9,"65,000"
3797,201701,창신동,창신이수,84.5,"49,000"
3798,201701,창신동,동대문,28.8,"30,000"
3799,201701,창신동,두산,84.9,"54,000"
3800,201701,창신동,창신쌍용1,54.7,"30,000"
3801,201701,창신동,창신쌍용1,79.87,"41,000"
3802,201701,창신동,창신쌍용2,64.66,"32,800"
3803,201701,창신동,동대문,28.8,"30,000"
3804,201701,숭인동,익성씨티하임,15.42,"12,000"
3805,201701,숭인동,종로청계힐스테이트,84.9478,"55,800"
3806,201701,숭인동,종로센트레빌,114.67,"62,900"
3807,201701,숭인동,종로청계힐스테이트,114.7153,"62,500"
3808,201701,숭인동,롯데캐슬천지인,112.54,"66,500"
3809,201701,숭인동,종로중흥S클래스,19.466,"14,000"
3810,201701,숭인동,롯데캐슬천지인,84.95,"59,000"
3811,201701,숭인동,종로센트레빌,114.67,"65,500"
3812,201701,숭인동,종로센트레빌,59.92,"46,400"
3813,201701,숭인동,종로센트레빌,114.67,"59,800"
3814,201701,교북동,동아,59.98,"38,000"
3815,201701,평창동,엘리시아,213.07,"175,942"
3816,201701,평창동,일성빌라트,59.82,"37,500"
3817,201701,평창동,롯데캐슬로잔,200.165,"136,000"
3818,201701,평창동,일성빌라트,84.99,"46,000"
3819,201701,평창동,갑을아파트,30.55,"17,100"
3820,201701,평창동,형우럭스빌(33-1),91.87,"20,000"
3821,201701,평창동,엘리시아,200.19,"160,000"
3822,201701,평창동,롯데낙천대,87.27,"44,800"
3823,201701,평창동,삼성,59.97,"33,000"
3824,201701,무악동,현대,84.92,"58,990"
3825,201701,무악동,인왕산아이파크,84.858,"70,200"
3826,201701,무악동,인왕산아이파크,114.931,"85,000"
3827,201701,무악동,인왕산아이파크,114.931,"86,000"
3828,201701,무악동,인왕산아이파크,59.993,"57,500"
3829,201701,무악동,인왕산아이파크,114.931,"71,000"
3830,201701,무악동,현대,114.9,"66,990"
3831,201701,무악동,현대,60.0,"49,790"
3832,201701,무악동,현대,60.0,"48,990"
3833,201701,무악동,인왕산아이파크,84.858,"66,000"
3834,201702,필운동,신동아블루아광화문의꿈,111.97,"77,000"
3835,201702,사직동,광화문스페이스본(101동~105동),97.61,"82,500"
3836,201702,사직동,광화문스페이스본(101동~105동),158.99,"130,000"
3837,201702,사직동,광화문스페이스본(101동~105동),159.01,"113,000"
3838,201702,사직동,광화문스페이스본(106동),153.42,"115,000"
3839,201702,사직동,광화문스페이스본(101동~105동),146.92,"120,000"
3840,201702,견지동,대성스카이렉스,149.8,"93,000"
3841,201702,견지동,대성스카이렉스,137.55,"92,000"
3842,201702,익선동,현대뜨레비앙,28.1,"19,900"
3843,201702,익선동,현대뜨레비앙,46.64,"26,900"
3844,201702,익선동,현대뜨레비앙,46.64,"27,000"
3845,201702,익선동,현대뜨레비앙,48.54,"29,000"
3846,201702,인의동,효성쥬얼리시티,84.64,"51,600"
3847,201702,인의동,효성쥬얼리시티,92.81,"53,700"
3848,201702,이화동,송림아마레스아파트,84.42,"36,500"
3849,201702,충신동,CS타워,21.94,"18,900"
3850,201702,충신동,CS타워,22.17,"20,000"
3851,201702,명륜1가,건양하늘터,84.89,"50,200"
3852,201702,명륜2가,아남1,84.9,"67,900"
3853,201702,창신동,창신쌍용2,79.87,"36,000"
3854,201702,창신동,창신쌍용1,54.7,"32,700"
3855,201702,창신동,동대문,28.8,"25,000"
3856,201702,창신동,창신쌍용1,54.7,"33,500"
3857,201702,창신동,창신쌍용2,64.66,"31,000"
3858,201702,창신동,두산,59.95,"42,500"
3859,201702,창신동,창신이수,84.5,"52,000"
3860,201702,창신동,창신쌍용1,79.87,"43,000"
3861,201702,창신동,창신쌍용1,79.87,"39,400"
3862,201702,창신동,MID그린(6동),59.04,"25,400"
3863,201702,창신동,창신쌍용1,79.87,"38,900"
3864,201702,창신동,창신쌍용2,54.7,"31,700"
3865,201702,창신동,MID그린(2동),54.72,"20,500"
3866,201702,창신동,두산,59.95,"44,000"
3867,201702,창신동,창신쌍용1,79.87,"42,500"
3868,201702,숭인동,종로센트레빌,59.92,"46,500"
3869,201702,숭인동,롯데캐슬천지인,84.95,"59,000"
3870,201702,숭인동,종로아인스빌,12.15,"12,000"
3871,201702,숭인동,삼전솔하임2차,16.67,"13,600"
3872,201702,숭인동,롯데캐슬천지인,112.54,"68,000"
3873,201702,숭인동,숭인동104동(569-2),59.74,"24,500"
3874,201702,숭인동,종로동광모닝스카이,15.855,"12,500"
3875,201702,숭인동,숭인상가,93.6,"35,000"
3876,201702,숭인동,삼전솔하임4차,15.09,"14,000"
3877,201702,숭인동,종로중흥S클래스,19.466,"14,000"
3878,201702,숭인동,삼전솔하임2차,15.0,"13,700"
3879,201702,숭인동,종로청계힐스테이트,59.9426,"47,500"
3880,201702,숭인동,삼전솔하임4차,15.09,"13,450"
3881,201702,숭인동,삼전솔하임4차,15.09,"13,800"
3882,201702,숭인동,종로센트레빌,59.92,"46,700"
3883,201702,숭인동,삼전솔하임4차,15.09,"13,900"
3884,201702,숭인동,종로센트레빌,59.92,"45,500"
3885,201702,교북동,동아,84.28,"32,000"
3886,201702,평창동,일성빌라트,59.82,"37,500"
3887,201702,평창동,벽산블루밍평창힐스,150.94,"80,000"
3888,201702,평창동,벽산블루밍평창힐스,200.21,"117,000"
3889,201702,평창동,삼성,59.97,"35,500"
3890,201702,무악동,인왕산아이파크,84.858,"64,000"
3891,201702,무악동,현대,60.0,"48,890"
3892,201702,무악동,인왕산아이파크,84.858,"70,500"
3893,201702,무악동,인왕산아이파크,84.858,"69,000"
3894,201702,무악동,현대,60.0,"48,950"
3895,201702,무악동,현대,84.92,"59,490"
3896,201702,무악동,인왕산아이파크,84.858,"72,000"
3897,201702,무악동,인왕산아이파크,84.858,"63,500"
3898,201702,무악동,현대,114.9,"69,990"
3899,201702,무악동,현대,114.9,"75,990"
3900,201703,필운동,두레엘리시안,78.42,"65,000"
3901,201703,사직동,광화문스페이스본(101동~105동),159.01,"107,000"
3902,201703,사직동,광화문스페이스본(101동~105동),94.51,"87,900"
3903,201703,내수동,경희궁파크팰리스,147.62,"104,000"
3904,201703,내수동,세종로대우,66.96,"54,000"
3905,201703,내수동,경희궁의아침3단지,123.13,"117,000"
3906,201703,내수동,경희궁파크팰리스,148.09,"108,000"
3907,201703,신문로1가,신문로맨션,98.31,"49,000"
3908,201703,익선동,현대뜨레비앙,48.54,"27,800"
3909,201703,익선동,현대뜨레비앙,46.64,"27,900"
3910,201703,인의동,효성쥬얼리시티,92.81,"54,000"
3911,201703,인의동,효성쥬얼리시티,84.98,"55,000"
3912,201703,인의동,효성쥬얼리시티,106.81,"65,000"
3913,201703,인의동,효성쥬얼리시티,98.39,"57,600"
3914,201703,인의동,효성쥬얼리시티,92.81,"55,000"
3915,201703,연건동,이화에수풀,19.86,"20,000"
3916,201703,명륜1가,아미레스아파트,84.59,"52,000"
3917,201703,명륜1가,리치캐슬아파트,71.31,"38,000"
3918,201703,명륜2가,아남1,84.9,"67,000"
3919,201703,명륜2가,아남1,84.9,"60,000"
3920,201703,명륜2가,아남3,94.86,"60,000"
3921,201703,창신동,창신쌍용2,64.66,"30,000"
3922,201703,창신동,동대문,28.8,"24,300"
3923,201703,창신동,창신쌍용1,79.87,"38,000"
3924,201703,창신동,창신쌍용2,106.62,"50,000"
3925,201703,창신동,창신이수,84.5,"49,800"
3926,201703,창신동,창신쌍용2,54.7,"30,300"
3927,201703,창신동,MID그린(9동),59.9,"20,800"
3928,201703,창신동,MID그린(2동),59.47,"21,200"
3929,201703,창신동,두산,84.9,"55,000"
3930,201703,창신동,동대문,28.8,"26,800"
3931,201703,창신동,창신쌍용2,64.66,"32,600"
3932,201703,창신동,창신쌍용2,54.7,"28,200"
3933,201703,창신동,창신쌍용2,64.66,"32,700"
3934,201703,창신동,창신쌍용2,79.87,"37,000"
3935,201703,숭인동,롯데캐슬천지인,84.95,"55,500"
3936,201703,숭인동,종로동광모닝스카이,15.855,"12,800"
3937,201703,숭인동,종로센트레빌,59.92,"45,700"
3938,201703,숭인동,숭인한양LEEPS,12.78,"12,700"
3939,201703,숭인동,종로센트레빌,84.92,"51,900"
3940,201703,숭인동,종로청계힐스테이트,114.7153,"64,000"
3941,201703,숭인동,종로센트레빌,59.92,"47,700"
3942,201703,숭인동,삼전솔하임2차,15.0,"13,700"
3943,201703,숭인동,삼전솔하임2차,16.67,"13,800"
3944,201703,숭인동,삼전솔하임4차,15.09,"14,000"
3945,201703,숭인동,종로청계힐스테이트,59.9426,"48,500"
3946,201703,숭인동,종로유케이201,12.09,"11,500"
3947,201703,숭인동,종로청계힐스테이트,84.9478,"54,000"
3948,201703,숭인동,삼전솔하임2차,16.67,"13,700"
3949,201703,숭인동,종로센트레빌,59.92,"44,000"
3950,201703,숭인동,삼전솔하임2차,15.0,"13,450"
3951,201703,숭인동,숭인한양LEEPS,12.78,"12,400"
3952,201703,숭인동,종로청계힐스테이트,59.9426,"48,700"
3953,201703,홍파동,경희궁자이(2단지),84.836,"96,500"
3954,201703,평창동,벽산블루밍평창힐스,152.06,"84,500"
3955,201703,평창동,롯데낙천대,133.34,"76,600"
3956,201703,평창동,롯데캐슬로잔,190.743,"134,500"
3957,201703,평창동,벽산블루밍평창힐스,186.9,"95,000"
3958,201703,신영동,대아파크빌,59.22,"32,000"
3959,201703,무악동,인왕산아이파크,114.931,"84,500"
3960,201703,무악동,현대,84.92,"59,490"
3961,201703,무악동,인왕산아이파크,84.858,"61,700"
3962,201703,무악동,현대,60.0,"49,490"
3963,201703,무악동,인왕산아이파크,114.931,"88,500"
3964,201703,무악동,인왕산아이파크,84.858,"63,500"
3965,201703,무악동,인왕산아이파크,114.931,"74,500"
3966,201703,무악동,인왕산아이파크,84.858,"70,000"
3967,201703,무악동,현대,84.92,"57,790"
3968,201703,무악동,인왕산아이파크,84.858,"67,400"
3969,201703,무악동,인왕산아이파크,84.858,"72,500"
3970,201703,무악동,현대,114.9,"71,490"
3971,201704,사직동,광화문스페이스본(101동~105동),94.51,"85,000"
3972,201704,사직동,광화문스페이스본(106동),162.14,"117,000"
3973,201704,사직동,광화문스페이스본(106동),150.4,"108,000"
3974,201704,사직동,광화문스페이스본(101동~105동),159.01,"130,000"
3975,201704,사직동,광화문스페이스본(101동~105동),94.28,"89,000"
3976,201704,사직동,광화문스페이스본(101동~105동),94.28,"84,000"
3977,201704,사직동,광화문스페이스본(101동~105동),108.55,"112,000"
3978,201704,사직동,광화문스페이스본(101동~105동),70.8,"71,000"
3979,201704,내수동,경희궁의아침4단지,150.77,"134,000"
3980,201704,내수동,경희궁의아침4단지,145.96,"125,000"
3981,201704,익선동,운현신화타워,84.91,"52,000"
3982,201704,인의동,효성쥬얼리시티,92.81,"56,700"
3983,201704,인의동,효성쥬얼리시티,106.81,"60,000"
3984,201704,명륜2가,아남2,59.4,"49,500"
3985,201704,명륜2가,아남3,115.05,"84,000"
3986,201704,명륜2가,아남1,84.9,"64,300"
3987,201704,창신동,창신쌍용1,79.87,"42,900"
3988,201704,창신동,창신쌍용2,64.66,"31,300"
3989,201704,창신동,창신쌍용1,79.87,"41,200"
3990,201704,창신동,창신쌍용2,106.62,"47,700"
3991,201704,창신동,동대문,28.8,"29,500"
3992,201704,창신동,창신쌍용2,54.7,"30,400"
3993,201704,창신동,두산,59.95,"45,000"
3994,201704,창신동,창신이수,68.06,"36,000"
3995,201704,창신동,창신쌍용2,79.87,"35,000"
3996,201704,창신동,두산,59.95,"42,700"
3997,201704,창신동,창신쌍용1,106.62,"45,000"
3998,201704,창신동,MID그린(4동),59.55,"24,500"
3999,201704,창신동,창신쌍용1,79.87,"41,500"
4000,201704,창신동,창신쌍용1,54.7,"35,000"
4001,201704,숭인동,숭인한양LEEPS,12.78,"12,300"
4002,201704,숭인동,동문A,59.0,"18,000"
4003,201704,숭인동,숭인상가,80.85,"33,000"
4004,201704,숭인동,종로센트레빌,59.92,"45,000"
4005,201704,숭인동,종로청계힐스테이트,114.7153,"63,000"
4006,201704,숭인동,숭인상가,80.85,"30,000"
4007,201704,숭인동,종로센트레빌,84.92,"56,000"
4008,201704,숭인동,숭인동103동(569-4),59.74,"24,900"
4009,201704,숭인동,종로청계힐스테이트,114.7153,"58,700"
4010,201704,숭인동,삼전솔하임2차,14.69,"13,450"
4011,201704,숭인동,숭인동104동(569-2),59.74,"28,000"
4012,201704,숭인동,종로센트레빌,59.92,"47,700"
4013,201704,숭인동,숭인한양LEEPS,12.78,"12,300"
4014,201704,숭인동,롯데캐슬천지인,84.95,"58,500"
4015,201704,숭인동,종로센트레빌,59.92,"48,700"
4016,201704,숭인동,종로센트레빌,59.92,"46,900"
4017,201704,숭인동,숭인상가,80.85,"35,300"
4018,201704,평창동,롯데낙천대,110.53,"71,000"
4019,201704,평창동,갑을아파트,53.33,"25,500"
4020,201704,평창동,롯데낙천대,133.34,"78,000"
4021,201704,무악동,인왕산아이파크,84.858,"68,500"
4022,201704,무악동,현대,60.0,"43,890"
4023,201704,무악동,현대,74.6,"46,490"
4024,201704,무악동,인왕산아이파크,84.858,"69,900"
4025,201705,사직동,광화문스페이스본(101동~105동),107.91,"99,500"
4026,201705,사직동,광화문스페이스본(101동~105동),108.07,"88,300"
4027,201705,사직동,광화문스페이스본(106동),144.52,"103,500"
4028,201705,사직동,광화문스페이스본(101동~105동),158.99,"125,000"
4029,201705,당주동,세종,104.73,"64,800"
4030,201705,내수동,경희궁의아침4단지,150.77,"130,000"
4031,201705,내수동,킹스매너,201.82,"138,500"
4032,201705,인의동,효성쥬얼리시티,84.64,"50,000"
4033,201705,명륜1가,건양하늘터,84.9,"60,000"
4034,201705,명륜2가,아남2,84.96,"59,900"
4035,201705,명륜2가,아남3,115.05,"88,500"
4036,201705,명륜2가,아남2,59.4,"48,900"
4037,201705,창신동,두산,84.9,"53,800"
4038,201705,창신동,창신쌍용2,54.7,"31,500"
4039,201705,창신동,창신쌍용1,54.7,"32,400"
4040,201705,창신동,창신쌍용2,79.87,"30,200"
4041,201705,창신동,창신쌍용1,54.7,"34,700"
4042,201705,창신동,두산,59.95,"45,500"
4043,201705,창신동,MID그린(3동),58.91,"23,500"
4044,201705,창신동,두산,59.95,"44,950"
4045,201705,창신동,MID그린(3동),58.91,"19,500"
4046,201705,창신동,창신쌍용1,54.7,"33,900"
4047,201705,창신동,창신쌍용1,54.7,"33,800"
4048,201705,창신동,창신쌍용1,54.7,"34,500"
4049,201705,창신동,두산,84.9,"51,500"
4050,201705,창신동,창신쌍용2,79.87,"36,000"
4051,201705,창신동,창신쌍용1,54.7,"36,000"
4052,201705,창신동,창신쌍용2,64.66,"33,000"
4053,201705,창신동,창신쌍용2,64.66,"34,000"
4054,201705,창신동,창신쌍용1,79.87,"42,500"
4055,201705,창신동,창신쌍용1,79.87,"43,000"
4056,201705,창신동,창신쌍용2,64.66,"33,600"
4057,201705,창신동,창신쌍용2,79.87,"38,000"
4058,201705,창신동,창신쌍용2,54.7,"29,000"
4059,201705,창신동,창신쌍용2,115.53,"50,000"
4060,201705,창신동,창신쌍용2,79.87,"37,800"
4061,201705,창신동,창신쌍용2,79.87,"38,000"
4062,201705,창신동,창신쌍용2,54.7,"31,500"
4063,201705,창신동,흥인,58.23,"19,000"
4064,201705,창신동,창신쌍용2,79.87,"37,000"
4065,201705,숭인동,종로센트레빌,84.92,"55,800"
4066,201705,숭인동,종로청계힐스테이트,59.9426,"48,900"
4067,201705,숭인동,종로센트레빌,114.67,"62,000"
4068,201705,숭인동,삼전솔하임2차,16.67,"13,700"
4069,201705,숭인동,숭인상가,80.85,"33,500"
4070,201705,숭인동,종로센트레빌,59.92,"48,300"
4071,201705,숭인동,삼전솔하임4차,15.09,"14,000"
4072,201705,숭인동,종로청계힐스테이트,114.7153,"60,000"
4073,201705,숭인동,종로센트레빌,84.92,"53,300"
4074,201705,숭인동,삼전솔하임4차,15.93,"17,500"
4075,201705,숭인동,종로청계힐스테이트,59.9426,"46,000"
4076,201705,숭인동,롯데캐슬천지인,111.73,"67,800"
4077,201705,숭인동,종로청계힐스테이트,59.9426,"51,800"
4078,201705,숭인동,종로청계힐스테이트,114.7153,"63,000"
4079,201705,숭인동,숭인상가,78.75,"33,000"
4080,201705,숭인동,삼전솔하임4차,15.09,"14,000"
4081,201705,홍파동,경희궁자이(2단지),84.553,"104,000"
4082,201705,행촌동,대성아파트,19.27,"8,500"
4083,201705,평창동,삼성,59.97,"30,000"
4084,201705,평창동,엘리시아,206.22,"170,925"
