,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,ymd
21,"23,600",,1998,2013,신영동,대아파크빌,1,15,59.22,,254,11110,9,,,201301
22,"57,000",,2008,2013,무악동,인왕산아이파크,1,30,84.858,,60,11110,9,,,201301
23,"61,950",,2000,2013,무악동,현대,1,30,114.9,,82,11110,5,,,201301
0,"67,900",,2007,2013,필운동,신동아블루아광화문의꿈,2,26,108.95,,254,11110,9,,,201302
1,"73,000",,2008,2013,사직동,광화문스페이스본(101동~105동),2,18,94.51,,9,11110,11,,,201302
2,"100,000",,2004,2013,내수동,경희궁의아침4단지,2,22,150.48,,73,11110,13,,,201302
3,"32,700",,2005,2013,수송동,로얄팰리스스위트,2,7,40.07,,85,11110,16,,,201302
4,"47,000",,2005,2013,수송동,로얄팰리스스위트,2,14,59.12,,85,11110,18,,,201302
5,"41,000",,1998,2013,익선동,운현신화타워,2,28,84.91,,30-6,11110,10,,,201302
6,"40,500",,1968,2013,낙원동,낙원,2,8,107.17,,288,11110,8,,,201302
7,"39,800",,1996,2013,명륜2가,아남2,2,6,84.9,,236,11110,1,,,201302
8,"32,800",,1999,2013,명륜2가,아남3,2,18,47.43,,237,11110,7,,,201302
9,"54,200",,1995,2013,명륜2가,아남1,2,26,84.9,,4,11110,20,,,201302
10,"34,000",,1999,2013,창신동,두산,2,2,59.95,,232,11110,2,,,201302
11,"35,800",,1999,2013,창신동,두산,2,4,59.95,,232,11110,20,,,201302
12,"23,700",,1992,2013,창신동,창신쌍용1,2,13,54.7,,702,11110,13,,,201302
13,"32,800",,1992,2013,창신동,창신쌍용1,2,15,79.87,,702,11110,6,,,201302
14,"35,000",,1999,2013,창신동,두산,2,18,59.95,,232,11110,4,,,201302
15,"28,200",,1993,2013,창신동,창신쌍용2,2,22,79.87,,703,11110,13,,,201302
16,"47,000",,1999,2013,창신동,두산,2,25,84.9,,232,11110,12,,,201302
17,"28,500",,1993,2013,창신동,창신쌍용2,2,26,79.87,,703,11110,15,,,201302
18,"51,000",,2009,2013,숭인동,종로청계힐스테이트,2,15,84.9478,,766,11110,17,,,201302
19,"15,800",,1997,2013,숭인동,도시그린빌라트18차,2,17,59.76,,820-1,11110,-1,,,201302
20,"37,000",,2008,2013,숭인동,종로센트레빌,2,19,59.92,,2-1,11110,5,,,201302
21,"48,000",,2004,2013,숭인동,롯데캐슬천지인,2,22,84.95,,76,11110,29,,,201302
22,"41,700",,2008,2013,숭인동,종로센트레빌,2,23,84.92,,2-1,11110,1,,,201302
23,"88,000",,2002,2013,평창동,노블레스빌,2,5,220.92,,155-1,11110,7,,,201302
24,"169,000",,2009,2013,평창동,롯데캐슬로잔,2,14,219.775,,108,11110,5,,,201302
25,"89,900",,2004,2013,평창동,벽산블루밍평창힐스,2,16,150.94,,45,11110,4,,,201302
26,"156,467",,2009,2013,평창동,롯데캐슬로잔,2,25,215.146,,108,11110,10,,,201302
27,"47,450",,2000,2013,무악동,현대,2,16,84.92,,82,11110,3,,,201302
28,"55,000",,2008,2013,무악동,인왕산아이파크,2,17,84.858,,60,11110,6,,,201302
29,"36,700",,2000,2013,무악동,현대,2,19,60,,82,11110,9,,,201302
30,"47,990",,2000,2013,무악동,현대,2,21,84.92,,82,11110,15,,,201302
31,"62,000",,2008,2013,무악동,인왕산아이파크,2,22,84.858,,60,11110,13,,,201302
32,"59,900",,2008,2013,무악동,인왕산아이파크,2,23,84.858,,60,11110,11,,,201302
0,"161,000",,2008,2013,사직동,광화문스페이스본(106동),3,7,163.33,,9-1,11110,6,,,201303
1,"61,000",,2008,2013,사직동,광화문스페이스본(101동~105동),3,9,68.18,,9,11110,14,,,201303
2,"76,500",,2008,2013,사직동,광화문스페이스본(101동~105동),3,9,94.51,,9,11110,11,,,201303
3,"114,500",,2008,2013,사직동,광화문스페이스본(101동~105동),3,19,136.4,,9,11110,4,,,201303
4,"71,500",,2008,2013,사직동,광화문스페이스본(101동~105동),3,23,94.51,,9,11110,3,,,201303
5,"78,000",,2008,2013,사직동,광화문스페이스본(101동~105동),3,27,108.07,,9,11110,8,,,201303
6,"73,000",,2008,2013,사직동,광화문스페이스본(101동~105동),3,27,94.51,,9,11110,11,,,201303
7,"109,000",,2004,2013,내수동,경희궁의아침3단지,3,13,123.13,,72,11110,7,,,201303
8,"51,600",,2004,2013,혜화동,혜화훼미리,3,28,135.82,,20-12,11110,2,,,201303
9,"34,700",,2003,2013,명륜1가,리치캐슬아파트,3,2,84.33,,33-85,11110,2,,,201303
10,"50,000",,2006,2013,명륜1가,렉스빌,3,8,106.98,,19,11110,1,,,201303
11,"42,250",,2006,2013,명륜1가,건양하늘터,3,19,82.63,,23,11110,9,,,201303
12,"56,500",,1995,2013,명륜2가,아남1,3,8,84.9,,4,11110,11,,,201303
13,"36,300",,1996,2013,명륜2가,아남2,3,8,59.4,,236,11110,4,,,201303
14,"32,100",,1999,2013,명륜2가,아남3,3,15,50.49,,237,11110,2,,,201303
15,"33,000",,1999,2013,명륜2가,아남3,3,22,47.43,,237,11110,7,,,201303
16,"24,500",,1993,2013,창신동,창신쌍용2,3,2,64.66,,703,11110,11,,,201303
17,"17,000",,1968,2013,창신동,동대문,3,4,28.8,,328-17,11110,2,,,201303
18,"24,800",,1992,2013,창신동,창신쌍용1,3,4,54.7,,702,11110,4,,,201303
19,"23,000",,1992,2013,창신동,창신쌍용1,3,11,54.7,,702,11110,3,,,201303
20,"23,800",,2002,2013,창신동,MID그린(5동),3,13,59.04,,601-4,11110,3,,,201303
21,"33,500",,1999,2013,창신동,두산,3,14,59.95,,232,11110,7,,,201303
22,"49,000",,1999,2013,창신동,두산,3,14,84.9,,232,11110,13,,,201303
23,"30,600",,1993,2013,창신동,창신쌍용2,3,23,79.87,,703,11110,6,,,201303
24,"30,700",,1999,2013,창신동,두산,3,26,59.95,,232,11110,2,,,201303
25,"34,450",,1999,2013,창신동,두산,3,27,59.95,,232,11110,6,,,201303
26,"39,500",,2006,2013,창신동,브라운스톤창신,3,30,84.87,,23-76,11110,15,,,201303
27,"37,000",,2008,2013,숭인동,종로센트레빌,3,8,59.92,,2-1,11110,7,,,201303
28,"53,000",,2008,2013,숭인동,종로센트레빌,3,16,114.67,,2-1,11110,1,,,201303
29,"45,200",,2005,2013,구기동,렉스팰리스,3,5,135.33,,95-1,11110,4,,,201303
30,"146,210",,2009,2013,평창동,롯데캐슬로잔,3,29,238.858,,108,11110,2,,,201303
31,"56,900",,2008,2013,무악동,인왕산아이파크,3,1,84.858,,60,11110,5,,,201303
32,"49,990",,2000,2013,무악동,현대,3,3,84.92,,82,11110,12,,,201303
33,"38,380",,2000,2013,무악동,현대,3,4,60,,82,11110,9,,,201303
34,"54,000",,2008,2013,무악동,인왕산아이파크,3,4,84.858,,60,11110,2,,,201303
35,"63,050",,2000,2013,무악동,현대,3,6,114.9,,82,11110,5,,,201303
36,"39,990",,2000,2013,무악동,현대,3,9,60,,82,11110,7,,,201303
37,"51,990",,2000,2013,무악동,현대,3,9,84.92,,82,11110,9,,,201303
38,"52,600",,2008,2013,무악동,인왕산아이파크,3,15,84.858,,60,11110,5,,,201303
39,"55,800",,2008,2013,무악동,인왕산아이파크,3,18,84.858,,60,11110,5,,,201303
40,"111,000",,2008,2013,무악동,인왕산아이파크,3,19,157.289,,60,11110,14,,,201303
41,"61,470",,2000,2013,무악동,현대,3,20,114.9,,82,11110,10,,,201303
42,"38,000",,2011,2013,무악동,무악다온채,3,25,84.82,,66-1,11110,5,,,201303
43,"55,000",,2008,2013,무악동,인왕산아이파크,3,27,84.858,,60,11110,5,,,201303
0,"90,000",,2008,2013,사직동,광화문스페이스본(101동~105동),4,1,108.55,,9,11110,6,,,201304
1,"118,000",,2008,2013,사직동,광화문스페이스본(101동~105동),4,20,151.81,,9,11110,13,,,201304
2,"69,000",,2008,2013,사직동,광화문스페이스본(101동~105동),4,23,94.28,,9,11110,1,,,201304
3,"75,000",,2008,2013,사직동,광화문스페이스본(101동~105동),4,24,94.51,,9,11110,13,,,201304
4,"69,000",,2008,2013,사직동,광화문스페이스본(101동~105동),4,29,94.51,,9,11110,1,,,201304
5,"58,000",,2008,2013,사직동,광화문스페이스본(101동~105동),4,30,94.51,,9,11110,5,,,201304
6,"113,000",,2003,2013,내수동,경희궁파크팰리스,4,1,147.62,,95,11110,16,,,201304
7,"117,500",,2004,2013,내수동,경희궁의아침4단지,4,4,145.96,,73,11110,8,,,201304
8,"20,100",,2003,2013,익선동,현대뜨레비앙,4,9,46.64,,55,11110,5,,,201304
9,"22,800",,2003,2013,익선동,현대뜨레비앙,4,29,43.98,,55,11110,6,,,201304
10,"24,700",,1968,2013,낙원동,낙원,4,3,69.12,,288,11110,6,,,201304
11,"33,000",,1968,2013,낙원동,낙원,4,8,107.17,,288,11110,10,,,201304
12,"43,000",,2003,2013,명륜1가,대보,4,12,81.97,,36-5,11110,3,,,201304
13,"64,500",,2006,2013,명륜1가,렉스빌,4,25,143.68,,19,11110,4,,,201304
14,"44,500",,2006,2013,명륜1가,건양하늘터,4,30,84.9,,23,11110,8,,,201304
15,"54,000",,1995,2013,명륜2가,아남1,4,1,84.8,,4,11110,12,,,201304
16,"67,000",,1996,2013,명륜2가,아남2,4,20,114.36,,236,11110,2,,,201304
17,"23,000",,1999,2013,명륜3가,한빛,4,25,59.73,,1-30,11110,6,,,201304
18,"25,000",,1992,2013,창신동,창신쌍용1,4,1,54.7,,702,11110,13,,,201304
19,"23,800",,1992,2013,창신동,창신쌍용1,4,2,54.7,,702,11110,4,,,201304
20,"22,250",,1993,2013,창신동,창신쌍용2,4,8,64.66,,703,11110,1,,,201304
21,"24,100",,1993,2013,창신동,창신쌍용2,4,22,64.66,,703,11110,14,,,201304
22,"18,900",,1968,2013,창신동,동대문,4,23,28.8,,328-17,11110,6,,,201304
23,"24,500",,1993,2013,창신동,창신쌍용2,4,24,64.66,,703,11110,10,,,201304
24,"40,700",,1993,2013,창신동,창신쌍용2,4,25,115.53,,703,11110,10,,,201304
25,"24,900",,1993,2013,창신동,창신쌍용2,4,25,64.66,,703,11110,6,,,201304
26,"31,500",,1992,2013,창신동,창신쌍용1,4,27,79.87,,702,11110,14,,,201304
27,"24,000",,1992,2013,창신동,창신쌍용1,4,29,54.7,,702,11110,8,,,201304
28,"21,000",,1992,2013,창신동,창신쌍용1,4,30,54.7,,702,11110,4,,,201304
29,"37,000",,2008,2013,숭인동,종로센트레빌,4,4,59.92,,2-1,11110,3,,,201304
30,"11,380",,2013,2013,숭인동,종로유케이201,4,15,12.09,,201-11,11110,11,,,201304
31,"49,000",,2009,2013,숭인동,종로청계힐스테이트,4,16,84.9478,,766,11110,14,,,201304
32,"45,000",,2005,2013,구기동,렉스팰리스,4,8,140.56,,95-1,11110,3,,,201304
33,"157,000",,2009,2013,평창동,롯데캐슬로잔,4,2,219.775,,108,11110,4,,,201304
34,"141,500",,2009,2013,평창동,롯데캐슬로잔,4,2,215.052,,108,11110,5,,,201304
35,"152,352",,2009,2013,평창동,롯데캐슬로잔,4,5,238.858,,108,11110,2,,,201304
36,"36,000",,1998,2013,평창동,삼성,4,8,84.93,,596,11110,6,,,201304
37,"146,210",,2009,2013,평창동,롯데캐슬로잔,4,26,238.858,,108,11110,2,,,201304
38,"33,400",,1998,2013,평창동,삼성,4,30,84.98,,596,11110,13,,,201304
39,"63,000",,2008,2013,무악동,인왕산아이파크,4,6,84.858,,60,11110,10,,,201304
40,"55,000",,2008,2013,무악동,인왕산아이파크,4,11,84.858,,60,11110,2,,,201304
41,"52,650",,2000,2013,무악동,현대,4,13,84.92,,82,11110,8,,,201304
42,"34,950",,2000,2013,무악동,현대,4,15,60,,82,11110,11,,,201304
43,"63,000",,2008,2013,무악동,인왕산아이파크,4,17,84.858,,60,11110,12,,,201304
44,"37,500",,2000,2013,무악동,현대,4,22,84.92,,82,11110,8,,,201304
45,"50,450",,2000,2013,무악동,현대,4,29,84.92,,82,11110,7,,,201304
0,"42,000",,2000,2013,청운동,청운현대,5,25,78.78,,56-45,11110,3,,,201305
1,"114,000",,2008,2013,사직동,광화문스페이스본(101동~105동),5,1,147.31,,9,11110,12,,,201305
2,"71,000",,2008,2013,사직동,광화문스페이스본(101동~105동),5,28,94.51,,9,11110,10,,,201305
3,"40,200",,1981,2013,당주동,롯데미도파광화문빌딩,5,4,93.36,,145,11110,9,,,201305
4,"51,700",,1983,2013,당주동,세종,5,29,104.73,,100,11110,5,,,201305
5,"16,500",,2003,2013,익선동,현대뜨레비앙,5,7,28.1,,55,11110,7,,,201305
6,"22,800",,2003,2013,익선동,현대뜨레비앙,5,20,48.54,,55,11110,4,,,201305
7,"24,000",,2003,2013,익선동,현대뜨레비앙,5,25,48.54,,55,11110,3,,,201305
8,"22,000",,2003,2013,익선동,현대뜨레비앙,5,29,43.98,,55,11110,7,,,201305
9,"47,000",,2006,2013,인의동,효성쥬얼리시티,5,7,92.81,,48-2,11110,7,,,201305
10,"43,000",,2006,2013,인의동,효성쥬얼리시티,5,10,84.64,,48-2,11110,12,,,201305
11,"52,000",,2006,2013,인의동,효성쥬얼리시티,5,11,92.81,,48-2,11110,11,,,201305
12,"31,500",,2003,2013,명륜1가,송림아마레스아파트,5,2,84.62,,2-12,11110,1,,,201305
13,"36,000",,1996,2013,명륜2가,아남2,5,1,59.4,,236,11110,7,,,201305
14,"43,000",,1999,2013,명륜2가,아남3,5,6,65.78,,237,11110,5,,,201305
15,"58,000",,1995,2013,명륜2가,아남1,5,10,84.9,,4,11110,16,,,201305
16,"49,000",,1995,2013,명륜2가,아남1,5,20,84.9,,4,11110,2,,,201305
17,"22,400",,1993,2013,창신동,창신쌍용2,5,1,54.7,,703,11110,10,,,201305
18,"37,000",,1993,2013,창신동,창신쌍용2,5,3,79.87,,703,11110,8,,,201305
19,"22,800",,1992,2013,창신동,창신쌍용1,5,4,54.7,,702,11110,2,,,201305
20,"22,700",,1992,2013,창신동,창신쌍용1,5,4,54.7,,702,11110,2,,,201305
21,"33,000",,1992,2013,창신동,창신쌍용1,5,4,79.87,,702,11110,11,,,201305
22,"20,800",,1996,2013,창신동,삼흥,5,6,57.42,,638-45,11110,2,,,201305
23,"41,300",,1993,2013,창신동,창신쌍용2,5,7,115.53,,703,11110,12,,,201305
24,"35,400",,2003,2013,창신동,창신이수,5,7,68.06,,23-816,11110,11,,,201305
25,"38,500",,2003,2013,창신동,창신이수,5,10,84.5,,23-816,11110,16,,,201305
26,"30,000",,1999,2013,창신동,두산,5,20,59.95,,232,11110,4,,,201305
27,"31,000",,1992,2013,창신동,창신쌍용1,5,21,79.87,,702,11110,6,,,201305
28,"31,000",,1973,2013,창신동,동대문맨션,5,21,83.83,,578-5,11110,4,,,201305
29,"21,900",,1993,2013,창신동,창신쌍용2,5,27,54.7,,703,11110,9,,,201305
30,"28,750",,1993,2013,창신동,창신쌍용2,5,28,79.87,,703,11110,13,,,201305
31,"22,500",,1992,2013,창신동,창신쌍용1,5,28,54.7,,702,11110,2,,,201305
32,"36,800",,2008,2013,숭인동,종로센트레빌,5,1,59.92,,2-1,11110,2,,,201305
33,"53,000",,2004,2013,숭인동,롯데캐슬천지인,5,2,84.95,,76,11110,8,,,201305
34,"49,000",,2009,2013,숭인동,종로청계힐스테이트,5,4,84.9478,,766,11110,1,,,201305
35,"47,500",,2009,2013,숭인동,종로청계힐스테이트,5,8,84.9478,,766,11110,4,,,201305
36,"51,300",,2004,2013,숭인동,롯데캐슬천지인,5,9,84.95,,76,11110,24,,,201305
37,"45,700",,2008,2013,숭인동,종로센트레빌,5,10,84.92,,2-1,11110,5,,,201305
38,"45,000",,2008,2013,숭인동,종로센트레빌,5,15,84.92,,2-1,11110,11,,,201305
39,"48,000",,2009,2013,숭인동,종로청계힐스테이트,5,16,84.9478,,766,11110,18,,,201305
40,"57,000",,2004,2013,숭인동,롯데캐슬천지인,5,24,84.95,,76,11110,10,,,201305
41,"37,000",,2008,2013,숭인동,종로센트레빌,5,25,59.92,,2-1,11110,10,,,201305
42,"60,000",,2004,2013,숭인동,롯데캐슬천지인,5,29,112.54,,76,11110,15,,,201305
43,"47,250",,2009,2013,숭인동,종로청계힐스테이트,5,30,84.9478,,766,11110,11,,,201305
44,"48,000",,2005,2013,구기동,렉스팰리스,5,6,135.33,,95-1,11110,1,,,201305
45,"35,500",,1998,2013,평창동,삼성,5,11,84.93,,596,11110,2,,,201305
46,"144,000",,2009,2013,평창동,롯데캐슬로잔,5,13,219.775,,108,11110,1,,,201305
47,"151,000",,2009,2013,평창동,롯데캐슬로잔,5,16,244.937,,108,11110,2,,,201305
48,"130,026",,2009,2013,평창동,롯데캐슬로잔,5,22,190.743,,108,11110,2,,,201305
49,"43,900",,2001,2013,평창동,롯데낙천대,5,24,91.06,,72,11110,3,,,201305
50,"24,600",,1998,2013,신영동,대아파크빌,5,4,59.22,,254,11110,5,,,201305
51,"50,000",,2008,2013,무악동,인왕산아이파크,5,1,84.858,,60,11110,16,,,201305
52,"46,950",,2000,2013,무악동,현대,5,6,84.92,,82,11110,12,,,201305
53,"63,850",,2000,2013,무악동,현대,5,7,114.9,,82,11110,14,,,201305
54,"61,500",,2008,2013,무악동,인왕산아이파크,5,7,84.858,,60,11110,11,,,201305
55,"75,000",,2008,2013,무악동,인왕산아이파크,5,11,114.931,,60,11110,15,,,201305
56,"57,000",,2008,2013,무악동,인왕산아이파크,5,19,84.858,,60,11110,10,,,201305
57,"37,980",,2000,2013,무악동,현대,5,22,60,,82,11110,17,,,201305
58,"58,000",,2008,2013,무악동,인왕산아이파크,5,25,84.858,,60,11110,10,,,201305
59,"49,950",,2000,2013,무악동,현대,5,25,84.92,,82,11110,16,,,201305
60,"59,990",,2000,2013,무악동,현대,5,30,114.9,,82,11110,18,,,201305
0,"75,000",,2008,2013,사직동,광화문스페이스본(101동~105동),6,9,94.51,,9,11110,4,,,201306
1,"109,000",,2008,2013,사직동,광화문스페이스본(101동~105동),6,14,151.81,,9,11110,10,,,201306
2,"114,500",,2008,2013,사직동,광화문스페이스본(101동~105동),6,21,136.4,,9,11110,5,,,201306
3,"80,000",,2008,2013,사직동,광화문스페이스본(101동~105동),6,22,94.51,,9,11110,6,,,201306
4,"54,200",,1983,2013,당주동,세종,6,15,105.07,,100,11110,7,,,201306
5,"90,000",,2004,2013,내수동,킹스매너,6,20,194.43,,110-15,11110,1,,,201306
6,"115,000",,2004,2013,내수동,경희궁의아침4단지,6,21,150.77,,73,11110,12,,,201306
7,"42,500",,2006,2013,인의동,효성쥬얼리시티,6,10,84.7,,48-2,11110,12,,,201306
8,"48,000",,1995,2013,명륜2가,아남1,6,5,84.9,,4,11110,1,,,201306
9,"32,750",,1999,2013,명륜2가,아남3,6,29,44.37,,237,11110,8,,,201306
10,"31,000",,1992,2013,창신동,창신쌍용1,6,5,79.87,,702,11110,14,,,201306
11,"29,500",,1993,2013,창신동,창신쌍용2,6,5,79.87,,703,11110,10,,,201306
12,"21,000",,1992,2013,창신동,창신쌍용1,6,10,54.7,,702,11110,9,,,201306
13,"24,500",,1993,2013,창신동,창신쌍용2,6,10,64.66,,703,11110,14,,,201306
14,"28,200",,1993,2013,창신동,창신쌍용2,6,20,79.87,,703,11110,15,,,201306
15,"33,500",,1992,2013,창신동,창신쌍용1,6,25,79.87,,702,11110,10,,,201306
16,"23,200",,1993,2013,창신동,창신쌍용2,6,27,54.7,,703,11110,12,,,201306
17,"17,000",,1997,2013,숭인동,도시그린빌라,6,1,58.79,,181-121,11110,2,,,201306
18,"37,000",,2008,2013,숭인동,종로센트레빌,6,3,59.92,,2-1,11110,3,,,201306
19,"38,900",,2009,2013,숭인동,종로청계힐스테이트,6,10,59.9426,,766,11110,12,,,201306
20,"13,500",,1998,2013,숭인동,하림빌라트,6,13,30.41,,473,11110,2,,,201306
21,"51,000",,2004,2013,숭인동,롯데캐슬천지인,6,20,84.95,,76,11110,21,,,201306
22,"37,300",,2008,2013,숭인동,종로센트레빌,6,27,59.92,,2-1,11110,8,,,201306
23,"33,000",,1998,2013,평창동,삼성,6,3,84.93,,596,11110,11,,,201306
24,"157,056",,2009,2013,평창동,롯데캐슬로잔,6,10,238.858,,108,11110,4,,,201306
25,"27,500",,1998,2013,평창동,삼성,6,12,59.95,,596,11110,14,,,201306
26,"145,711",,2009,2013,평창동,롯데캐슬로잔,6,17,225.857,,108,11110,3,,,201306
27,"30,000",,1996,2013,평창동,일성빌라트,6,22,59.82,,145-5,11110,2,,,201306
28,"154,251",,2009,2013,평창동,롯데캐슬로잔,6,24,219.775,,108,11110,3,,,201306
29,"168,000",,2009,2013,평창동,롯데캐슬로잔,6,25,239.484,,108,11110,11,,,201306
30,"48,000",,2008,2013,무악동,인왕산아이파크,6,1,59.993,,60,11110,16,,,201306
31,"43,790",,2000,2013,무악동,현대,6,3,84.92,,82,11110,2,,,201306
32,"47,950",,2000,2013,무악동,현대,6,7,84.92,,82,11110,17,,,201306
33,"57,300",,2008,2013,무악동,인왕산아이파크,6,7,84.858,,60,11110,8,,,201306
34,"57,500",,2008,2013,무악동,인왕산아이파크,6,20,84.858,,60,11110,17,,,201306
35,"56,900",,2000,2013,무악동,현대,6,22,114.9,,82,11110,6,,,201306
36,"61,000",,2008,2013,무악동,인왕산아이파크,6,27,84.858,,60,11110,7,,,201306
0,"70,000",,2008,2013,사직동,광화문스페이스본(101동~105동),7,16,94.28,,9,11110,11,,,201307
1,"31,000",,2003,2013,명륜1가,리치캐슬아파트,7,3,66.15,,33-85,11110,4,,,201307
2,"44,600",,2006,2013,명륜1가,건양하늘터,7,9,84.9,,23,11110,11,,,201307
3,"49,000",,1995,2013,명륜2가,아남1,7,1,84.9,,4,11110,2,,,201307
4,"23,300",,1993,2013,창신동,창신쌍용2,7,5,54.7,,703,11110,12,,,201307
5,"16,000",,2002,2013,창신동,그린,7,9,45.27,,23-326,11110,4,,,201307
6,"10,500",,1968,2013,창신동,(436-79),7,11,36.17,,436-79,11110,6,,,201307
7,"18,350",,1966,2013,창신동,동대문,7,18,28.8,,328-17,11110,6,,,201307
8,"31,000",,1999,2013,창신동,두산,7,18,59.95,,232,11110,10,,,201307
9,"32,300",,1993,2013,창신동,창신쌍용2,7,29,79.87,,703,11110,13,,,201307
10,"29,400",,1993,2013,창신동,창신쌍용2,7,30,79.87,,703,11110,9,,,201307
11,"49,500",,2009,2013,숭인동,종로청계힐스테이트,7,10,84.9478,,766,11110,17,,,201307
12,"13,980",,2012,2013,숭인동,삼전솔하임2차,7,12,16.67,,296-19,11110,5,,,201307
13,"59,000",,2008,2013,숭인동,종로센트레빌,7,17,114.67,,2-1,11110,4,,,201307
14,"13,980",,2012,2013,숭인동,삼전솔하임2차,7,24,16.67,,296-19,11110,4,,,201307
15,"36,500",,2008,2013,숭인동,종로센트레빌,7,24,59.92,,2-1,11110,3,,,201307
16,"61,000",,2009,2013,숭인동,종로청계힐스테이트,7,29,114.7153,,766,11110,10,,,201307
17,"13,380",,2012,2013,숭인동,삼전솔하임2차,7,29,14.69,,296-19,11110,5,,,201307
18,"37,000",,2008,2013,숭인동,종로센트레빌,7,31,59.92,,2-1,11110,6,,,201307
19,"157,618",,2009,2013,평창동,롯데캐슬로잔,7,1,219.775,,108,11110,3,,,201307
20,"12,000",,1997,2013,평창동,갑을아파트,7,11,30.46,,595,11110,5,,,201307
21,"45,000",,2001,2013,평창동,롯데낙천대,7,18,87.27,,72,11110,2,,,201307
22,"168,209",,2009,2013,평창동,롯데캐슬로잔,7,22,219.775,,108,11110,5,,,201307
23,"162,408",,2009,2013,평창동,롯데캐슬로잔,7,22,239.484,,108,11110,8,,,201307
